Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Power(W),Power Score,Sun Score,Irradiance/100,Efficiency(%)
03:41:40,3.3020,0.1076,4.8469,1.6177,98.32,98.55,289.0,0.36,3.9,28.9,2.89,0.12
03:41:50,5.1650,0.0091,4.8470,1.6177,98.32,98.55,288.0,0.05,0.5,28.8,2.88,0.02
03:42:00,5.1650,0.0092,4.8472,1.6177,98.32,98.55,288.0,0.05,0.5,28.8,2.88,0.02
03:42:10,2.0270,0.0642,4.8475,1.6179,98.33,98.56,287.0,0.13,1.4,28.7,2.87,0.04
03:42:20,5.1650,0.0090,4.8476,1.6180,98.33,98.56,287.0,0.05,0.5,28.7,2.87,0.02
03:42:30,5.1650,0.0087,4.8478,1.6180,98.33,98.56,286.0,0.04,0.4,28.6,2.86,0.01
03:42:40,2.5560,0.1792,4.8490,1.6185,98.36,98.59,286.0,0.46,5.0,28.6,2.86,0.16
03:42:50,5.1650,0.0091,4.8492,1.6185,98.36,98.60,286.0,0.05,0.5,28.6,2.86,0.02
03:43:00,5.1650,0.0092,4.8493,1.6185,98.37,98.60,286.0,0.05,0.5,28.6,2.86,0.02
03:43:10,4.8800,0.1588,4.8515,1.6190,98.41,98.62,286.0,0.77,8.3,28.6,2.86,0.27
03:43:20,2.0700,0.0740,4.8519,1.6192,98.42,98.64,285.0,0.15,1.6,28.5,2.85,0.05
03:43:30,4.1440,0.0839,4.8529,1.6194,98.44,98.65,285.0,0.35,3.8,28.5,2.85,0.12
03:43:40,5.1650,0.0091,4.8530,1.6194,98.44,98.65,284.0,0.05,0.5,28.4,2.84,0.02
03:43:50,5.1650,0.0092,4.8531,1.6195,98.44,98.65,284.0,0.05,0.5,28.4,2.84,0.02
03:44:00,2.2280,0.0789,4.8536,1.6197,98.45,98.67,283.0,0.18,1.9,28.3,2.83,0.06
03:44:10,5.1650,0.0091,4.8537,1.6197,98.46,98.67,282.0,0.05,0.5,28.2,2.82,0.02
03:44:20,5.1650,0.0092,4.8539,1.6197,98.46,98.67,282.0,0.05,0.5,28.2,2.82,0.02
03:44:30,2.3330,0.1047,4.8545,1.6200,98.47,98.69,282.0,0.24,2.6,28.2,2.82,0.08
03:44:40,5.1650,0.0091,4.8547,1.6200,98.47,98.69,280.0,0.05,0.5,28.0,2.8,0.02
03:44:50,5.1650,0.0091,4.8548,1.6201,98.48,98.69,280.0,0.05,0.5,28.0,2.8,0.02
03:45:00,4.4700,0.1401,4.8565,1.6205,98.51,98.71,279.0,0.63,6.8,27.9,2.79,0.22
03:45:10,4.1450,0.0822,4.8575,1.6207,98.53,98.73,278.0,0.34,3.7,27.8,2.78,0.12
03:45:20,5.1650,0.0091,4.8576,1.6207,98.53,98.73,278.0,0.05,0.5,27.8,2.78,0.02
03:45:30,5.1650,0.0091,4.8578,1.6207,98.54,98.73,278.0,0.05,0.5,27.8,2.78,0.02
03:45:40,3.7480,0.1691,4.8595,1.6212,98.57,98.76,277.0,0.63,6.8,27.7,2.77,0.23
03:45:50,4.9400,0.0942,4.8608,1.6215,98.60,98.78,277.0,0.47,5.1,27.7,2.77,0.17
03:46:00,5.1650,0.0090,4.8609,1.6215,98.60,98.78,277.0,0.05,0.5,27.7,2.77,0.02
03:46:10,5.1650,0.0088,4.8611,1.6215,98.60,98.78,277.0,0.05,0.5,27.7,2.77,0.02
03:46:20,2.6590,0.1135,4.8619,1.6218,98.62,98.80,277.0,0.3,3.2,27.7,2.77,0.11
03:46:30,5.1650,0.0091,4.8620,1.6219,98.62,98.80,276.0,0.05,0.5,27.6,2.76,0.02
03:46:40,5.1650,0.0091,4.8622,1.6219,98.63,98.80,275.0,0.05,0.5,27.5,2.75,0.02
03:46:50,2.1610,0.1105,4.8628,1.6222,98.64,98.82,276.0,0.24,2.6,27.6,2.76,0.09
03:47:00,3.5930,0.1308,4.8641,1.6226,98.67,98.84,276.0,0.47,5.1,27.6,2.76,0.17
03:47:10,5.1650,0.0091,4.8643,1.6226,98.67,98.84,275.0,0.05,0.5,27.5,2.75,0.02
03:47:20,5.1650,0.0091,4.8644,1.6226,98.67,98.85,275.0,0.05,0.5,27.5,2.75,0.02
03:47:30,4.2830,0.1337,4.8660,1.6230,98.70,98.87,274.0,0.57,6.2,27.4,2.74,0.21
03:47:40,4.3990,0.1150,4.8674,1.6233,98.73,98.89,274.0,0.51,5.5,27.4,2.74,0.18
03:47:50,5.1650,0.0089,4.8675,1.6233,98.73,98.89,273.0,0.05,0.5,27.3,2.73,0.02
03:48:00,5.1650,0.0086,4.8676,1.6233,98.74,98.89,273.0,0.04,0.4,27.3,2.73,0.01
03:48:10,3.2790,0.1474,4.8690,1.6238,98.76,98.92,273.0,0.48,5.2,27.3,2.73,0.17
03:48:20,5.1660,0.0091,4.8691,1.6238,98.77,98.92,273.0,0.05,0.5,27.3,2.73,0.02
03:48:30,5.1650,0.0091,4.8692,1.6238,98.77,98.92,272.0,0.05,0.5,27.2,2.72,0.02
03:48:40,2.0670,0.0514,4.8695,1.6239,98.78,98.93,272.0,0.11,1.2,27.2,2.72,0.04
03:48:50,5.1660,0.0088,4.8697,1.6240,98.78,98.93,270.0,0.05,0.5,27.0,2.7,0.02
03:49:00,5.1660,0.0087,4.8698,1.6240,98.78,98.93,271.0,0.04,0.4,27.1,2.71,0.01
03:49:10,5.1610,0.0187,4.8701,1.6240,98.79,98.93,269.0,0.1,1.1,26.9,2.69,0.04
03:49:20,3.2250,0.1501,4.8714,1.6245,98.81,98.96,269.0,0.48,5.2,26.9,2.69,0.18
03:49:30,5.1660,0.0091,4.8715,1.6245,98.82,98.96,268.0,0.05,0.5,26.8,2.68,0.02
03:49:40,5.1660,0.0091,4.8717,1.6245,98.82,98.96,267.0,0.05,0.5,26.7,2.67,0.02
03:49:50,2.0160,0.0694,4.8720,1.6247,98.83,98.97,266.0,0.14,1.5,26.6,2.66,0.05
03:50:00,5.1660,0.0090,4.8722,1.6247,98.83,98.98,267.0,0.05,0.5,26.7,2.67,0.02
03:50:10,5.1660,0.0087,4.8723,1.6248,98.83,98.98,266.0,0.04,0.4,26.6,2.66,0.01
03:50:20,5.1660,0.0086,4.8724,1.6248,98.83,98.98,265.0,0.04,0.4,26.5,2.65,0.01
03:50:30,2.8960,0.1554,4.8737,1.6252,98.86,99.00,265.0,0.45,4.9,26.5,2.65,0.17
03:50:40,5.1660,0.0092,4.8738,1.6252,98.86,99.01,265.0,0.05,0.5,26.5,2.65,0.02
03:50:50,5.1660,0.0092,4.8739,1.6253,98.86,99.01,264.0,0.05,0.5,26.4,2.64,0.02
03:51:00,2.1020,0.0807,4.8744,1.6255,98.87,99.02,264.0,0.17,1.8,26.4,2.64,0.06
03:51:10,3.5400,0.1454,4.8758,1.6259,98.90,99.05,263.0,0.51,5.5,26.3,2.63,0.19
03:51:20,5.1660,0.0091,4.8760,1.6259,98.91,99.05,263.0,0.05,0.5,26.3,2.63,0.02
03:51:30,5.1660,0.0092,4.8761,1.6259,98.91,99.05,263.0,0.05,0.5,26.3,2.63,0.02
03:51:40,2.0170,0.0609,4.8764,1.6261,98.92,99.06,262.0,0.12,1.3,26.2,2.62,0.05
03:51:50,5.1660,0.0091,4.8766,1.6261,98.92,99.06,262.0,0.05,0.5,26.2,2.62,0.02
03:52:00,5.1660,0.0092,4.8767,1.6262,98.92,99.06,261.0,0.05,0.5,26.1,2.61,0.02
03:52:10,3.3310,0.1508,4.8781,1.6266,98.95,99.09,261.0,0.5,5.4,26.1,2.61,0.19
03:52:20,5.1650,0.0701,4.8791,1.6268,98.97,99.10,261.0,0.36,3.9,26.1,2.61,0.14
03:52:30,5.1660,0.0087,4.8792,1.6268,98.97,99.10,260.0,0.04,0.4,26.0,2.6,0.02
03:52:40,5.1660,0.0087,4.8794,1.6268,98.97,99.10,260.0,0.04,0.4,26.0,2.6,0.02
03:52:50,2.8550,0.1300,4.8804,1.6272,99.00,99.12,260.0,0.37,4.0,26.0,2.6,0.14
03:53:00,5.1660,0.0091,4.8805,1.6272,99.00,99.13,260.0,0.05,0.5,26.0,2.6,0.02
03:53:10,5.1660,0.0092,4.8807,1.6272,99.00,99.13,259.0,0.05,0.5,25.9,2.59,0.02
03:53:20,5.1610,0.0216,4.8810,1.6273,99.01,99.13,260.0,0.11,1.2,26.0,2.6,0.04
03:53:30,2.3260,0.1646,4.8820,1.6278,99.03,99.16,259.0,0.38,4.1,25.9,2.59,0.15
03:53:40,5.1660,0.0236,4.8824,1.6278,99.04,99.16,259.0,0.12,1.3,25.9,2.59,0.05
03:53:50,5.1660,0.0091,4.8825,1.6278,99.04,99.16,259.0,0.05,0.5,25.9,2.59,0.02
03:54:00,5.1610,0.0197,4.8828,1.6279,99.04,99.17,259.0,0.1,1.1,25.9,2.59,0.04
03:54:10,3.7800,0.1332,4.8842,1.6283,99.07,99.19,259.0,0.5,5.4,25.9,2.59,0.19
03:54:20,5.1660,0.0091,4.8843,1.6283,99.08,99.19,259.0,0.05,0.5,25.9,2.59,0.02
03:54:30,5.1660,0.0089,4.8844,1.6283,99.08,99.19,259.0,0.05,0.5,25.9,2.59,0.02
03:54:40,3.1880,0.1017,4.8853,1.6286,99.10,99.21,258.0,0.32,3.5,25.8,2.58,0.12
03:54:50,5.1660,0.0088,4.8855,1.6286,99.10,99.21,259.0,0.05,0.5,25.9,2.59,0.02
03:55:00,3.3820,0.0845,4.8863,1.6289,99.11,99.23,258.0,0.29,3.1,25.8,2.58,0.11
03:55:10,5.1660,0.0091,4.8864,1.6289,99.12,99.23,258.0,0.05,0.5,25.8,2.58,0.02
03:55:20,2.0700,0.0667,4.8868,1.6291,99.13,99.24,257.0,0.14,1.5,25.7,2.57,0.05
03:55:30,5.1660,0.0091,4.8869,1.6291,99.13,99.24,257.0,0.05,0.5,25.7,2.57,0.02
03:55:40,2.0680,0.1529,4.8878,1.6295,99.15,99.27,257.0,0.32,3.5,25.7,2.57,0.12
03:55:50,5.1660,0.0091,4.8879,1.6295,99.15,99.27,257.0,0.05,0.5,25.7,2.57,0.02
03:56:00,2.6290,0.1617,4.8891,1.6300,99.17,99.30,257.0,0.43,4.6,25.7,2.57,0.17
03:56:10,5.1660,0.0091,4.8892,1.6300,99.17,99.30,257.0,0.05,0.5,25.7,2.57,0.02
03:56:20,3.3340,0.1247,4.8904,1.6304,99.20,99.32,256.0,0.42,4.5,25.6,2.56,0.16
03:56:30,5.1660,0.0092,4.8905,1.6304,99.20,99.32,256.0,0.05,0.5,25.6,2.56,0.02
03:56:40,5.1660,0.0092,4.8906,1.6304,99.20,99.32,256.0,0.05,0.5,25.6,2.56,0.02
03:56:50,4.8420,0.0691,4.8916,1.6306,99.22,99.33,255.0,0.33,3.6,25.5,2.55,0.13
03:57:00,5.1660,0.0091,4.8917,1.6306,99.23,99.33,255.0,0.05,0.5,25.5,2.55,0.02
03:57:10,4.1350,0.0656,4.8925,1.6308,99.24,99.35,254.0,0.27,2.9,25.4,2.54,0.11
03:57:20,5.1660,0.0086,4.8926,1.6308,99.24,99.35,254.0,0.04,0.4,25.4,2.54,0.02
03:57:30,3.4650,0.0936,4.8935,1.6311,99.26,99.36,254.0,0.32,3.5,25.4,2.54,0.12
03:57:40,5.1660,0.0091,4.8936,1.6311,99.26,99.36,253.0,0.05,0.5,25.3,2.53,0.02
03:57:50,2.1680,0.0972,4.8942,1.6314,99.28,99.38,253.0,0.21,2.3,25.3,2.53,0.08
03:58:00,5.1660,0.0091,4.8943,1.6314,99.28,99.38,253.0,0.05,0.5,25.3,2.53,0.02
03:58:10,2.8950,0.1221,4.8953,1.6318,99.30,99.40,252.0,0.35,3.8,25.2,2.52,0.14
03:58:20,5.1660,0.0092,4.8954,1.6318,99.30,99.40,252.0,0.05,0.5,25.2,2.52,0.02
03:58:30,3.9020,0.1124,4.8967,1.6321,99.33,99.42,252.0,0.44,4.8,25.2,2.52,0.17
03:58:40,5.1650,0.0090,4.8968,1.6321,99.33,99.43,252.0,0.05,0.5,25.2,2.52,0.02
03:58:50,2.0580,0.1389,4.8976,1.6325,99.34,99.45,251.0,0.29,3.1,25.1,2.51,0.11
03:59:00,5.1660,0.0092,4.8977,1.6325,99.35,99.45,251.0,0.05,0.5,25.1,2.51,0.02
03:59:10,5.1650,0.0092,4.8978,1.6326,99.35,99.45,251.0,0.05,0.5,25.1,2.51,0.02
03:59:20,4.4280,0.1049,4.8991,1.6329,99.38,99.47,250.0,0.46,5.0,25.0,2.5,0.18
03:59:30,5.1650,0.0091,4.8993,1.6329,99.38,99.47,250.0,0.05,0.5,25.0,2.5,0.02
03:59:40,3.9460,0.0705,4.9000,1.6331,99.39,99.48,249.0,0.28,3.0,24.9,2.49,0.11
03:59:50,5.1660,0.0091,4.9002,1.6331,99.40,99.48,249.0,0.05,0.5,24.9,2.49,0.02
04:00:00,4.5780,0.0740,4.9011,1.6333,99.42,99.50,249.0,0.34,3.7,24.9,2.49,0.14
04:00:10,5.1650,0.0092,4.9012,1.6333,99.42,99.50,249.0,0.05,0.5,24.9,2.49,0.02
04:00:20,2.0250,0.0741,4.9017,1.6335,99.43,99.51,248.0,0.15,1.6,24.8,2.48,0.06
04:00:30,5.1660,0.0092,4.9018,1.6336,99.43,99.51,247.0,0.05,0.5,24.7,2.47,0.02
04:00:40,2.2260,0.0947,4.9024,1.6338,99.44,99.53,246.0,0.21,2.3,24.6,2.46,0.08
04:00:50,5.1660,0.0091,4.9025,1.6338,99.44,99.53,246.0,0.05,0.5,24.6,2.46,0.02
04:01:00,2.0740,0.0503,4.9028,1.6340,99.45,99.54,245.0,0.1,1.1,24.5,2.45,0.04
04:01:10,5.1660,0.0092,4.9029,1.6340,99.45,99.54,244.0,0.05,0.5,24.4,2.44,0.02
04:01:20,5.1660,0.0091,4.9031,1.6340,99.46,99.54,243.0,0.05,0.5,24.3,2.43,0.02
04:01:30,4.3940,0.0991,4.9043,1.6343,99.48,99.56,241.0,0.44,4.8,24.1,2.41,0.18
04:01:40,5.1660,0.0090,4.9044,1.6343,99.48,99.56,241.0,0.05,0.5,24.1,2.41,0.02
04:01:50,2.0120,0.0737,4.9048,1.6345,99.49,99.57,241.0,0.15,1.6,24.1,2.41,0.06
04:02:00,5.1660,0.0091,4.9049,1.6346,99.49,99.57,241.0,0.05,0.5,24.1,2.41,0.02
04:02:10,5.1660,0.0087,4.9051,1.6346,99.50,99.58,241.0,0.04,0.4,24.1,2.41,0.02
04:02:20,2.0470,0.0456,4.9053,1.6347,99.50,99.58,240.0,0.09,1.0,24.0,2.4,0.04
04:02:30,5.1660,0.0092,4.9055,1.6347,99.50,99.59,240.0,0.05,0.5,24.0,2.4,0.02
04:02:40,5.1660,0.0092,4.9056,1.6348,99.51,99.59,240.0,0.05,0.5,24.0,2.4,0.02
04:02:50,1.9940,0.0566,4.9059,1.6349,99.51,99.60,240.0,0.11,1.2,24.0,2.4,0.05
04:03:00,5.1660,0.0092,4.9060,1.6350,99.52,99.60,239.0,0.05,0.5,23.9,2.39,0.02
04:03:10,5.1660,0.0091,4.9062,1.6350,99.52,99.60,239.0,0.05,0.5,23.9,2.39,0.02
04:03:20,2.2390,0.1602,4.9072,1.6354,99.54,99.63,239.0,0.36,3.9,23.9,2.39,0.15
04:03:30,5.1660,0.0092,4.9073,1.6355,99.54,99.63,238.0,0.05,0.5,23.8,2.38,0.02
04:03:40,3.7160,0.1213,4.9085,1.6358,99.57,99.65,238.0,0.45,4.9,23.8,2.38,0.19
04:03:50,5.1660,0.0091,4.9087,1.6358,99.57,99.65,237.0,0.05,0.5,23.7,2.37,0.02
04:04:00,2.5380,0.1175,4.9095,1.6361,99.59,99.67,238.0,0.3,3.2,23.8,2.38,0.12
04:04:10,5.1660,0.0091,4.9096,1.6362,99.59,99.67,237.0,0.05,0.5,23.7,2.37,0.02
04:04:20,2.0180,0.0441,4.9099,1.6363,99.59,99.68,237.0,0.09,1.0,23.7,2.37,0.04
04:04:30,5.1660,0.0092,4.9100,1.6363,99.60,99.68,237.0,0.05,0.5,23.7,2.37,0.02
04:04:40,4.2690,0.0892,4.9111,1.6366,99.62,99.70,236.0,0.38,4.1,23.6,2.36,0.16
04:04:50,5.1660,0.0091,4.9112,1.6366,99.62,99.70,235.0,0.05,0.5,23.5,2.35,0.02
04:05:00,5.1660,0.0239,4.9115,1.6367,99.63,99.70,234.0,0.12,1.3,23.4,2.34,0.05
04:05:10,5.1660,0.0091,4.9117,1.6367,99.63,99.70,234.0,0.05,0.5,23.4,2.34,0.02
04:05:20,5.1660,0.0093,4.9118,1.6367,99.63,99.70,233.0,0.05,0.5,23.3,2.33,0.02
04:05:30,5.1660,0.0092,4.9119,1.6367,99.64,99.71,233.0,0.05,0.5,23.3,2.33,0.02
04:05:40,5.1660,0.0093,4.9121,1.6368,99.64,99.71,232.0,0.05,0.5,23.2,2.32,0.02
04:05:50,4.9620,0.1083,4.9136,1.6371,99.67,99.73,231.0,0.54,5.8,23.1,2.31,0.23
04:06:00,5.1660,0.0091,4.9137,1.6371,99.67,99.73,230.0,0.05,0.5,23.0,2.3,0.02
04:06:10,2.0090,0.0811,4.9141,1.6373,99.68,99.74,229.0,0.16,1.7,22.9,2.29,0.07
04:06:20,5.1660,0.0091,4.9143,1.6373,99.68,99.74,229.0,0.05,0.5,22.9,2.29,0.02
04:06:30,2.0890,0.0521,4.9146,1.6375,99.69,99.75,227.0,0.11,1.2,22.7,2.27,0.05
04:06:40,5.1660,0.0092,4.9147,1.6375,99.69,99.75,226.0,0.05,0.5,22.6,2.26,0.02
04:06:50,5.1660,0.0303,4.9151,1.6376,99.70,99.76,226.0,0.16,1.7,22.6,2.26,0.07
04:07:00,5.1670,0.0085,4.9153,1.6376,99.70,99.76,225.0,0.04,0.4,22.5,2.25,0.02
04:07:10,5.1670,0.0090,4.9154,1.6376,99.71,99.76,224.0,0.05,0.5,22.4,2.24,0.02
04:07:20,5.0500,0.0330,4.9159,1.6377,99.72,99.77,224.0,0.17,1.8,22.4,2.24,0.08
04:07:30,3.4010,0.1260,4.9171,1.6381,99.74,99.79,223.0,0.43,4.6,22.3,2.23,0.19
04:07:40,5.1670,0.0092,4.9172,1.6381,99.74,99.79,224.0,0.05,0.5,22.4,2.24,0.02
04:07:50,2.0650,0.0426,4.9174,1.6382,99.75,99.80,223.0,0.09,1.0,22.3,2.23,0.04
04:08:00,5.1670,0.0087,4.9176,1.6382,99.75,99.80,223.0,0.04,0.4,22.3,2.23,0.02
04:08:10,5.1670,0.0092,4.9177,1.6383,99.75,99.80,222.0,0.05,0.5,22.2,2.22,0.02
04:08:20,2.0430,0.0499,4.9180,1.6384,99.76,99.81,222.0,0.1,1.1,22.2,2.22,0.04
04:08:30,5.1670,0.0092,4.9181,1.6384,99.76,99.81,222.0,0.05,0.5,22.2,2.22,0.02
04:08:40,5.1670,0.0091,4.9182,1.6385,99.76,99.81,221.0,0.05,0.5,22.1,2.21,0.02
04:08:50,2.0510,0.0656,4.9186,1.6386,99.77,99.82,221.0,0.13,1.4,22.1,2.21,0.06
04:09:00,5.1670,0.0091,4.9187,1.6387,99.77,99.82,220.0,0.05,0.5,22.0,2.2,0.02
04:09:10,4.8120,0.0986,4.9201,1.6389,99.80,99.84,219.0,0.47,5.1,21.9,2.19,0.21
04:09:20,3.8080,0.1023,4.9211,1.6392,99.82,99.86,218.0,0.39,4.2,21.8,2.18,0.18
04:09:30,5.1670,0.0091,4.9213,1.6392,99.82,99.86,217.0,0.05,0.5,21.7,2.17,0.02
04:09:40,5.1630,0.0970,4.9227,1.6395,99.85,99.88,216.0,0.5,5.4,21.6,2.16,0.23
04:09:50,3.2900,0.0844,4.9234,1.6398,99.87,99.89,217.0,0.28,3.0,21.7,2.17,0.13
04:10:00,5.1670,0.0091,4.9236,1.6398,99.87,99.89,216.0,0.05,0.5,21.6,2.16,0.02
04:10:10,5.1650,0.0829,4.9247,1.6400,99.90,99.91,215.0,0.43,4.6,21.5,2.15,0.2
04:10:20,3.4070,0.0903,4.9256,1.6403,99.91,99.92,214.0,0.31,3.4,21.4,2.14,0.14
04:10:30,5.1670,0.0091,4.9257,1.6403,99.92,99.92,214.0,0.05,0.5,21.4,2.14,0.02
04:10:40,2.0600,0.0546,4.9260,1.6404,99.92,99.93,213.0,0.11,1.2,21.3,2.13,0.05
04:10:50,5.1670,0.0091,4.9262,1.6405,99.92,99.93,212.0,0.05,0.5,21.2,2.12,0.02
04:11:00,5.1670,0.0090,4.9263,1.6405,99.93,99.93,212.0,0.05,0.5,21.2,2.12,0.02
04:11:10,2.0410,0.0636,4.9267,1.6407,99.93,99.95,211.0,0.13,1.4,21.1,2.11,0.06
04:11:20,5.1670,0.0091,4.9268,1.6407,99.94,99.95,211.0,0.05,0.5,21.1,2.11,0.02
04:11:30,5.1670,0.0091,4.9269,1.6407,99.94,99.95,210.0,0.05,0.5,21.0,2.1,0.02
04:11:40,2.0710,0.0471,4.9272,1.6408,99.95,99.96,210.0,0.1,1.1,21.0,2.1,0.05
04:11:50,5.1670,0.0085,4.9273,1.6409,99.95,99.96,210.0,0.04,0.4,21.0,2.1,0.02
04:12:00,5.1670,0.0091,4.9275,1.6409,99.95,99.96,210.0,0.05,0.5,21.0,2.1,0.02
04:12:10,4.7700,0.0781,4.9285,1.6411,99.97,99.97,209.0,0.37,4.0,20.9,2.09,0.18
04:12:20,5.1670,0.0091,4.9286,1.6411,99.97,99.97,210.0,0.05,0.5,21.0,2.1,0.02
04:12:30,2.7760,0.1325,4.9296,1.6415,99.99,100.00,209.0,0.37,4.0,20.9,2.09,0.18
04:12:40,5.1670,0.0089,4.9298,1.6415,100.00,100.00,208.0,0.05,0.5,20.8,2.08,0.02
04:12:50,5.1670,0.0091,4.9299,1.6416,100.00,100.00,208.0,0.05,0.5,20.8,2.08,0.02
04:13:00,2.3630,0.1289,4.9307,1.6419,100.02,100.02,210.0,0.3,3.2,21.0,2.1,0.14
