Time,Voltage(V),Current(A),Energy(Wh),Capacity(Ah),Energy Proportion(%),Capacity Proportion(%),Irradiance(W/m2),Irradiance/100,Power(W),Efficiency(%),Power Score,Sun Score,Efficiency Score
02:07:30,2.4750,0.6549,12.8278,3.1667,95.10,92.32,114.1,1.141,1.62,0.81,11.4,15.4,-4.0
02:07:40,2.4860,0.6872,12.8325,3.1686,95.14,92.38,119.3,1.193,1.71,0.82,11.9,16.3,-4.4
02:07:50,2.5010,0.7342,12.8376,3.1706,95.18,92.44,125.6,1.256,1.84,0.84,12.6,17.5,-4.9
02:08:00,2.5200,0.7954,12.8432,3.1729,95.22,92.50,136.4,1.364,2.0,0.84,13.6,19.0,-5.4
02:08:10,2.5200,0.7964,12.8488,3.1751,95.26,92.57,142.4,1.424,2.01,0.81,14.2,19.1,-4.9
02:08:20,2.5030,0.7437,12.8539,3.1771,95.30,92.63,132.1,1.321,1.86,0.8,13.2,17.7,-4.5
02:08:30,2.5060,0.7507,12.8592,3.1792,95.34,92.69,129.9,1.299,1.88,0.83,13.0,17.9,-4.9
02:08:40,2.5100,0.7652,12.8645,3.1813,95.38,92.75,135.7,1.357,1.92,0.81,13.6,18.3,-4.7
02:08:50,2.5000,0.7353,12.8696,3.1834,95.41,92.81,131.8,1.318,1.84,0.8,13.2,17.5,-4.3
02:09:00,2.4970,0.7241,12.8746,3.1854,95.45,92.87,130.0,1.3,1.81,0.8,13.0,17.2,-4.2
02:09:10,2.4880,0.6939,12.8794,3.1873,95.49,92.92,124.2,1.242,1.73,0.8,12.4,16.5,-4.1
02:09:20,2.4820,0.6727,12.8841,3.1892,95.52,92.98,119.9,1.199,1.67,0.8,12.0,15.9,-3.9
02:09:30,2.4790,0.6633,12.8886,3.1910,95.55,93.03,118.0,1.18,1.64,0.79,11.8,15.6,-3.8
02:09:40,2.4780,0.6587,12.8932,3.1929,95.59,93.09,117.6,1.176,1.63,0.79,11.8,15.5,-3.7
02:09:50,2.4780,0.6563,12.8977,3.1947,95.62,93.14,115.9,1.159,1.63,0.8,11.6,15.5,-3.9
02:10:00,2.4780,0.6548,12.9022,3.1965,95.65,93.19,115.9,1.159,1.62,0.8,11.6,15.4,-3.8
02:10:10,2.4790,0.6543,12.9067,3.1983,95.69,93.24,116.8,1.168,1.62,0.79,11.7,15.4,-3.7
02:10:20,2.4800,0.6551,12.9112,3.2001,95.72,93.30,116.8,1.168,1.62,0.79,11.7,15.4,-3.7
02:10:30,2.4810,0.6581,12.9157,3.2020,95.76,93.35,117.0,1.17,1.63,0.8,11.7,15.5,-3.8
02:10:40,2.4820,0.6596,12.9203,3.2038,95.79,93.40,117.4,1.174,1.64,0.8,11.7,15.6,-3.9
02:10:50,2.4820,0.6561,12.9248,3.2056,95.82,93.46,116.8,1.168,1.63,0.8,11.7,15.5,-3.8
02:11:00,2.4800,0.6493,12.9293,3.2074,95.86,93.51,116.0,1.16,1.61,0.79,11.6,15.3,-3.7
02:11:10,2.4790,0.6429,12.9337,3.2092,95.89,93.56,115.2,1.152,1.59,0.79,11.5,15.1,-3.6
02:11:20,2.4770,0.6358,12.9381,3.2110,95.92,93.61,113.3,1.133,1.57,0.79,11.3,15.0,-3.7
02:11:30,2.4760,0.6312,12.9424,3.2127,95.95,93.66,112.5,1.125,1.56,0.79,11.3,14.9,-3.6
02:11:40,2.4760,0.6288,12.9467,3.2145,95.99,93.72,112.3,1.123,1.56,0.79,11.2,14.9,-3.7
02:11:50,2.4760,0.6271,12.9511,3.2162,96.02,93.77,112.1,1.121,1.55,0.79,11.2,14.8,-3.6
02:12:00,2.4770,0.6265,12.9554,3.2180,96.05,93.82,112.2,1.122,1.55,0.79,11.2,14.8,-3.6
02:12:10,2.4770,0.6264,12.9597,3.2197,96.08,93.87,111.9,1.119,1.55,0.79,11.2,14.8,-3.6
02:12:20,2.4780,0.6267,12.9640,3.2214,96.11,93.92,112.6,1.126,1.55,0.79,11.3,14.8,-3.5
02:12:30,2.4800,0.6279,12.9683,3.2232,96.15,93.97,113.0,1.13,1.56,0.79,11.3,14.9,-3.6
02:12:40,2.4820,0.6321,12.9727,3.2249,96.18,94.02,112.9,1.129,1.57,0.79,11.3,15.0,-3.7
02:12:50,2.4840,0.6382,12.9771,3.2267,96.21,94.07,114.1,1.141,1.59,0.8,11.4,15.1,-3.7
02:13:00,2.4860,0.6428,12.9815,3.2285,96.24,94.12,114.7,1.147,1.6,0.8,11.5,15.2,-3.7
02:13:10,2.4900,0.6520,12.9860,3.2303,96.28,94.18,116.3,1.163,1.62,0.8,11.6,15.4,-3.8
02:13:20,2.4970,0.6784,12.9907,3.2322,96.31,94.23,119.3,1.193,1.69,0.81,11.9,16.1,-4.2
02:13:30,2.5100,0.7174,12.9957,3.2342,96.35,94.29,125.2,1.252,1.8,0.82,12.5,17.1,-4.6
02:13:40,2.5170,0.7421,13.0009,3.2363,96.39,94.35,131.7,1.317,1.87,0.81,13.2,17.8,-4.6
02:13:50,2.5190,0.7486,13.0062,3.2383,96.43,94.41,133.5,1.335,1.89,0.81,13.4,18.0,-4.6
02:14:00,2.5190,0.7499,13.0114,3.2404,96.46,94.47,134.2,1.342,1.89,0.8,13.4,18.0,-4.6
02:14:10,2.5160,0.7406,13.0166,3.2425,96.50,94.53,132.0,1.32,1.86,0.81,13.2,17.7,-4.5
02:14:20,2.5110,0.7249,13.0216,3.2445,96.54,94.59,130.3,1.303,1.82,0.8,13.0,17.3,-4.3
02:14:30,2.5080,0.7136,13.0266,3.2465,96.58,94.65,128.3,1.283,1.79,0.8,12.8,17.0,-4.2
02:14:40,2.5060,0.7078,13.0315,3.2484,96.61,94.71,126.8,1.268,1.77,0.8,12.7,16.9,-4.2
02:14:50,2.5050,0.7054,13.0364,3.2504,96.65,94.76,126.3,1.263,1.77,0.8,12.6,16.9,-4.3
02:15:00,2.5050,0.7046,13.0413,3.2524,96.69,94.82,125.5,1.255,1.77,0.81,12.6,16.9,-4.3
02:15:10,2.5050,0.7036,13.0462,3.2543,96.72,94.88,126.7,1.267,1.76,0.79,12.7,16.8,-4.1
02:15:20,2.5050,0.7023,13.0511,3.2563,96.76,94.93,126.5,1.265,1.76,0.8,12.7,16.8,-4.1
02:15:30,2.5040,0.7007,13.0560,3.2582,96.80,94.99,125.8,1.258,1.75,0.79,12.6,16.7,-4.1
02:15:40,2.5030,0.6979,13.0609,3.2601,96.83,95.05,124.7,1.247,1.75,0.8,12.5,16.7,-4.2
02:15:50,2.5020,0.6925,13.0657,3.2621,96.87,95.10,123.8,1.238,1.73,0.8,12.4,16.5,-4.1
02:16:00,2.5000,0.6848,13.0704,3.2640,96.90,95.16,123.5,1.235,1.71,0.79,12.4,16.3,-3.9
02:16:10,2.4970,0.6762,13.0751,3.2658,96.94,95.21,121.8,1.218,1.69,0.79,12.2,16.1,-3.9
02:16:20,2.4950,0.6678,13.0797,3.2677,96.97,95.27,120.4,1.204,1.67,0.79,12.0,15.9,-3.9
02:16:30,2.4930,0.6614,13.0843,3.2695,97.01,95.32,120.0,1.2,1.65,0.79,12.0,15.7,-3.7
02:16:40,2.4920,0.6566,13.0889,3.2714,97.04,95.37,118.6,1.186,1.64,0.79,11.9,15.6,-3.7
02:16:50,2.4920,0.6533,13.0934,3.2732,97.07,95.43,118.0,1.18,1.63,0.79,11.8,15.5,-3.7
02:17:00,2.4920,0.6521,13.0979,3.2750,97.11,95.48,118.1,1.181,1.63,0.79,11.8,15.5,-3.7
02:17:10,2.4920,0.6508,13.1024,3.2768,97.14,95.53,118.0,1.18,1.62,0.78,11.8,15.4,-3.6
02:17:20,2.4920,0.6486,13.1069,3.2786,97.17,95.58,117.4,1.174,1.62,0.79,11.7,15.4,-3.7
02:17:30,2.4910,0.6446,13.1114,3.2804,97.21,95.64,116.8,1.168,1.61,0.79,11.7,15.3,-3.6
02:17:40,2.4900,0.6411,13.1158,3.2822,97.24,95.69,116.7,1.167,1.6,0.78,11.7,15.2,-3.5
02:17:50,2.4900,0.6391,13.1202,3.2839,97.27,95.74,116.1,1.161,1.59,0.78,11.6,15.1,-3.5
02:18:00,2.4900,0.6378,13.1246,3.2857,97.30,95.79,116.0,1.16,1.59,0.78,11.6,15.1,-3.5
02:18:10,2.4900,0.6368,13.1290,3.2875,97.34,95.84,115.5,1.155,1.59,0.79,11.6,15.1,-3.5
02:18:20,2.4900,0.6353,13.1334,3.2893,97.37,95.90,115.8,1.158,1.58,0.78,11.6,15.0,-3.4
02:18:30,2.4900,0.6342,13.1378,3.2910,97.40,95.95,115.2,1.152,1.58,0.78,11.5,15.0,-3.5
02:18:40,2.4910,0.6354,13.1422,3.2928,97.43,96.00,114.7,1.147,1.58,0.79,11.5,15.0,-3.5
02:18:50,2.4920,0.6382,13.1466,3.2945,97.47,96.05,115.7,1.157,1.59,0.79,11.6,15.1,-3.5
02:19:00,2.4940,0.6431,13.1511,3.2963,97.50,96.10,115.8,1.158,1.6,0.79,11.6,15.2,-3.6
02:19:10,2.4960,0.6473,13.1556,3.2981,97.53,96.15,116.4,1.164,1.62,0.8,11.6,15.4,-3.8
02:19:20,2.4970,0.6501,13.1601,3.2999,97.57,96.21,117.4,1.174,1.62,0.79,11.7,15.4,-3.7
02:19:30,2.4970,0.6510,13.1646,3.3017,97.60,96.26,117.5,1.175,1.63,0.79,11.8,15.5,-3.7
02:19:40,2.4970,0.6499,13.1691,3.3036,97.63,96.31,117.9,1.179,1.62,0.79,11.8,15.4,-3.6
02:19:50,2.4970,0.6474,13.1736,3.3054,97.67,96.36,117.5,1.175,1.62,0.79,11.8,15.4,-3.6
02:20:00,2.4970,0.6450,13.1781,3.3071,97.70,96.42,117.8,1.178,1.61,0.78,11.8,15.3,-3.5
02:20:10,2.4960,0.6416,13.1825,3.3089,97.73,96.47,116.7,1.167,1.6,0.78,11.7,15.2,-3.5
02:20:20,2.4960,0.6381,13.1869,3.3107,97.77,96.52,116.3,1.163,1.59,0.78,11.6,15.1,-3.5
02:20:30,2.4950,0.6353,13.1913,3.3125,97.80,96.57,115.6,1.156,1.59,0.79,11.6,15.1,-3.5
02:20:40,2.4950,0.6339,13.1957,3.3142,97.83,96.62,115.3,1.153,1.58,0.78,11.5,15.0,-3.5
02:20:50,2.4950,0.6342,13.2001,3.3160,97.86,96.67,114.7,1.147,1.58,0.79,11.5,15.0,-3.5
02:21:00,2.4960,0.6356,13.2045,3.3178,97.90,96.73,115.8,1.158,1.59,0.78,11.6,15.1,-3.5
02:21:10,2.4970,0.6377,13.2090,3.3195,97.93,96.78,116.0,1.16,1.59,0.78,11.6,15.1,-3.5
02:21:20,2.4980,0.6401,13.2134,3.3213,97.96,96.83,116.7,1.167,1.6,0.78,11.7,15.2,-3.5
02:21:30,2.4990,0.6423,13.2179,3.3231,98.00,96.88,117.2,1.172,1.61,0.78,11.7,15.3,-3.6
02:21:40,2.5000,0.6434,13.2223,3.3249,98.03,96.93,117.2,1.172,1.61,0.78,11.7,15.3,-3.6
02:21:50,2.5000,0.6435,13.2268,3.3267,98.06,96.99,117.2,1.172,1.61,0.78,11.7,15.3,-3.6
02:22:00,2.5000,0.6423,13.2313,3.3284,98.09,97.04,117.4,1.174,1.61,0.78,11.7,15.3,-3.6
02:22:10,2.5000,0.6399,13.2357,3.3302,98.13,97.09,116.5,1.165,1.6,0.78,11.7,15.2,-3.5
02:22:20,2.4990,0.6379,13.2401,3.3320,98.16,97.14,116.6,1.166,1.59,0.78,11.7,15.1,-3.4
02:22:30,2.4990,0.6373,13.2446,3.3338,98.19,97.19,115.9,1.159,1.59,0.78,11.6,15.1,-3.5
02:22:40,2.5000,0.6389,13.2490,3.3355,98.23,97.24,116.5,1.165,1.6,0.78,11.7,15.2,-3.5
02:22:50,2.5010,0.6418,13.2534,3.3373,98.26,97.30,116.6,1.166,1.61,0.79,11.7,15.3,-3.6
02:23:00,2.5020,0.6452,13.2579,3.3391,98.29,97.35,117.6,1.176,1.61,0.78,11.8,15.3,-3.5
02:23:10,2.5040,0.6491,13.2624,3.3409,98.33,97.40,117.9,1.179,1.63,0.79,11.8,15.5,-3.7
02:23:20,2.5050,0.6529,13.2670,3.3427,98.36,97.45,119.1,1.191,1.64,0.79,11.9,15.6,-3.7
02:23:30,2.5060,0.6569,13.2716,3.3446,98.39,97.51,119.3,1.193,1.65,0.79,11.9,15.7,-3.8
02:23:40,2.5070,0.6584,13.2761,3.3464,98.43,97.56,120.2,1.202,1.65,0.78,12.0,15.7,-3.7
02:23:50,2.5070,0.6581,13.2807,3.3482,98.46,97.61,120.8,1.208,1.65,0.78,12.1,15.7,-3.6
02:24:00,2.5070,0.6581,13.2853,3.3500,98.50,97.67,120.4,1.204,1.65,0.78,12.0,15.7,-3.7
02:24:10,2.5080,0.6612,13.2899,3.3519,98.53,97.72,120.8,1.208,1.66,0.79,12.1,15.8,-3.7
02:24:20,2.5110,0.6688,13.2946,3.3537,98.56,97.78,122.4,1.224,1.68,0.78,12.2,16.0,-3.8
02:24:30,2.5140,0.6791,13.2993,3.3556,98.60,97.83,123.7,1.237,1.71,0.79,12.4,16.3,-3.9
02:24:40,2.5170,0.6890,13.3041,3.3575,98.63,97.89,125.6,1.256,1.73,0.79,12.6,16.5,-3.9
02:24:50,2.5190,0.6970,13.3090,3.3595,98.67,97.94,127.4,1.274,1.76,0.79,12.7,16.8,-4.1
02:25:00,2.5210,0.7027,13.3139,3.3614,98.71,98.00,127.9,1.279,1.77,0.79,12.8,16.9,-4.1
02:25:10,2.5220,0.7076,13.3189,3.3634,98.74,98.06,128.8,1.288,1.78,0.79,12.9,17.0,-4.1
02:25:20,2.5240,0.7157,13.3239,3.3654,98.78,98.11,130.6,1.306,1.81,0.79,13.1,17.2,-4.1
02:25:30,2.5280,0.7272,13.3290,3.3674,98.82,98.17,132.6,1.326,1.84,0.79,13.3,17.5,-4.2
02:25:40,2.5320,0.7433,13.3343,3.3695,98.86,98.23,135.4,1.354,1.88,0.79,13.5,17.9,-4.4
02:25:50,2.5370,0.7623,13.3396,3.3716,98.90,98.30,138.0,1.38,1.93,0.8,13.8,18.4,-4.6
02:26:00,2.5420,0.7789,13.3451,3.3737,98.94,98.36,141.9,1.419,1.98,0.8,14.2,18.9,-4.7
02:26:10,2.5440,0.7882,13.3507,3.3759,98.98,98.42,144.3,1.443,2.01,0.8,14.4,19.1,-4.7
02:26:20,2.5440,0.7886,13.3563,3.3781,99.02,98.49,143.9,1.439,2.01,0.8,14.4,19.1,-4.7
02:26:30,2.5430,0.7889,13.3618,3.3803,99.06,98.55,144.4,1.444,2.01,0.8,14.4,19.1,-4.7
02:26:40,2.5440,0.7940,13.3675,3.3825,99.10,98.61,144.9,1.449,2.02,0.8,14.5,19.2,-4.7
02:26:50,2.5470,0.8054,13.3731,3.3848,99.15,98.68,147.0,1.47,2.05,0.8,14.7,19.5,-4.8
02:27:00,2.5500,0.8179,13.3789,3.3870,99.19,98.75,149.2,1.492,2.09,0.8,14.9,19.9,-5.0
02:27:10,2.5520,0.8283,13.3848,3.3893,99.23,98.81,151.2,1.512,2.11,0.8,15.1,20.1,-5.0
02:27:20,2.5530,0.8340,13.3907,3.3916,99.28,98.88,152.8,1.528,2.13,0.8,15.3,20.3,-5.0
02:27:30,2.5530,0.8377,13.3967,3.3940,99.32,98.95,153.2,1.532,2.14,0.8,15.3,20.4,-5.1
02:27:40,2.5520,0.8366,13.4026,3.3963,99.36,99.02,153.3,1.533,2.14,0.8,15.3,20.4,-5.1
02:27:50,2.5480,0.8284,13.4085,3.3986,99.41,99.08,152.8,1.528,2.11,0.79,15.3,20.1,-4.8
02:28:00,2.5440,0.8162,13.4142,3.4009,99.45,99.15,150.6,1.506,2.08,0.79,15.1,19.8,-4.7
02:28:10,2.5420,0.8110,13.4200,3.4031,99.49,99.21,149.9,1.499,2.06,0.79,15.0,19.6,-4.6
02:28:20,2.5410,0.8112,13.4257,3.4054,99.54,99.28,149.3,1.493,2.06,0.79,14.9,19.6,-4.7
02:28:30,2.5420,0.8172,13.4315,3.4076,99.58,99.35,150.2,1.502,2.08,0.79,15.0,19.8,-4.8
02:28:40,2.5440,0.8228,13.4373,3.4099,99.62,99.41,150.9,1.509,2.09,0.79,15.1,19.9,-4.8
02:28:50,2.5430,0.8223,13.4431,3.4122,99.66,99.48,151.8,1.518,2.09,0.79,15.2,19.9,-4.7
02:29:00,2.5410,0.8190,13.4489,3.4145,99.71,99.55,151.2,1.512,2.08,0.79,15.1,19.8,-4.7
02:29:10,2.5380,0.8104,13.4546,3.4167,99.75,99.61,149.9,1.499,2.06,0.79,15.0,19.6,-4.6
02:29:20,2.5350,0.7999,13.4602,3.4190,99.79,99.68,147.7,1.477,2.03,0.79,14.8,19.3,-4.5
02:29:30,2.5320,0.7928,13.4658,3.4212,99.83,99.74,146.1,1.461,2.01,0.79,14.6,19.1,-4.5
02:29:40,2.5320,0.7936,13.4714,3.4234,99.87,99.81,146.2,1.462,2.01,0.79,14.6,19.1,-4.5
02:29:50,2.5330,0.7993,13.4770,3.4256,99.92,99.87,146.7,1.467,2.02,0.79,14.7,19.2,-4.5
02:30:00,2.5350,0.8039,13.4826,3.4278,99.96,99.94,147.7,1.477,2.04,0.79,14.8,19.4,-4.6
02:30:10,2.5330,0.8011,13.4883,3.4300,100.00,100.00,147.4,1.474,2.03,0.79,14.7,19.3,-4.6
02:30:20,2.5290,0.7843,13.4938,3.4322,100.04,100.06,147.4,1.474,1.98,0.77,14.7,18.9,-4.2
